image_id,ast_tree_count,total_ast_node_count,max_ast_depth,frac_expression_count,sup_expression_count,sub_expression_count,sqrt_expression_count,env_expression_count,bigop_expression_count,accent_expression_count,stackrel_expression_count,textcircled_expression_count,distinct_structure_type_count,structure_combination,total_token_count,distinct_token_count,rare10_token_occurrence_count,rare10_expression_count,has_rare10,english_tokens,digit_tokens,greek_tokens,special_symbol_tokens,operator_tokens,grouping_tokens,structural_tokens,CJK_tokens,punctuation_tokens,layout__alignment_tokens,other__unknown_tokens
20240326-0844-5208-9989-f91532464431_19e01982-7318-4548-8743-5f1cb05ca3d5_11分,24,31,3,5,3,2,2,4,0,3,0,0,6,frac+sup+sub+sqrt+env+accent,507,78,2,2,True,88,71,0,26,81,34,135,66,2,4,0
20240326-0844-5208-9989-f91532464431_4303528f-3c0c-437c-98e3-d23a5116a8a6_11分,32,22,2,7,3,0,3,0,0,6,0,2,5,frac+sup+sqrt+accent+textcircled,411,66,1,1,True,80,62,0,30,80,34,80,43,2,0,0
20240326-0844-5208-9989-f91532464431_8c11ef07-c460-4ebb-97ad-281d716f6f56_2分,8,6,1,0,2,0,3,0,0,0,0,0,2,sup+sqrt,128,38,0,0,False,27,20,0,10,22,10,18,20,1,0,0
20240326-0844-5208-9989-f91532464431_96397bc4-64ec-419b-af7e-446f63b2bef0_2分,16,23,2,2,2,2,5,2,0,0,0,0,5,frac+sup+sub+sqrt+env,273,29,0,0,False,50,54,0,10,48,22,85,2,0,2,0
20240326-0844-5208-9989-f91532464431_d2c45d2e-c680-487d-b97d-dc3c9f71e965_6分,11,14,2,5,0,0,1,2,0,2,0,0,4,frac+sqrt+env+accent,214,33,1,1,True,46,31,0,8,44,6,70,6,0,3,0
20240326-0844-5208-9989-f91532464431_efbcc815-0596-4b17-b370-de41ad26b288_11分,26,42,2,9,9,0,1,7,0,2,0,0,5,frac+sup+sqrt+env+accent,616,53,0,0,False,117,105,0,5,127,29,196,24,1,12,0
20240326-0844-5208-9989-f91532464431_fa441e15-c6fe-40ee-8c2d-f6420796386b_2分,12,23,2,3,2,0,7,2,0,1,0,0,5,frac+sup+sqrt+env+accent,236,46,1,1,True,30,44,0,13,33,8,87,18,1,2,0
20240327-1425-153f-2e3f-92f268369098_056d9061-786f-4748-aeb4-75d87a8adfde_15分,20,43,3,16,4,0,6,1,0,0,0,0,4,frac+sup+sqrt+env,472,42,0,0,False,0,68,60,65,52,16,186,13,11,1,0
20240327-1425-153f-2e3f-92f268369098_2ecf1535-4c2d-444e-8f27-7b404e2aae38_8分,6,20,2,6,2,0,1,0,0,0,0,0,3,frac+sup+sqrt,236,36,1,1,True,0,46,26,32,26,10,88,4,4,0,0
20240327-1425-153f-2e3f-92f268369098_305958ed-972d-486e-9bc2-2dfd3ff84c23_1分,13,26,2,11,1,0,2,0,0,0,0,0,3,frac+sup+sqrt,327,33,0,0,False,0,50,36,36,47,32,118,5,3,0,0
20240327-1425-153f-2e3f-92f268369098_4c9a36d3-0dde-4fc3-b02c-0ca911467ff3_8分,5,9,1,4,1,0,0,0,0,0,0,0,2,frac+sup,120,33,0,0,False,0,23,13,14,12,4,41,8,5,0,0
20240327-1425-153f-2e3f-92f268369098_706a80f0-0014-4ba7-b2e1-99928364fcde_1分,13,20,2,11,0,0,3,0,0,0,0,0,2,frac+sqrt,213,34,0,0,False,4,38,15,28,23,6,94,4,1,0,0
20240327-1425-153f-2e3f-92f268369098_9f13e6a3-7939-4c82-8881-7348202c6187_15分,26,53,3,17,4,0,7,0,0,0,0,0,3,frac+sup+sqrt,538,36,0,0,False,0,114,48,38,66,42,221,7,2,0,0
20240327-1425-153f-2e3f-92f268369098_c181c3b9-e151-4ac0-9584-9eb670ab57d5_8分,9,12,2,7,1,0,2,0,0,0,0,0,3,frac+sup+sqrt,127,28,0,0,False,0,26,10,15,14,8,52,1,1,0,0
20240327-1425-153f-2e3f-92f268369098_e688235d-a4bc-42d3-b3e1-4af3dfddb415_10分,8,36,3,7,1,0,5,0,0,0,0,0,3,frac+sup+sqrt,414,44,2,1,True,0,72,47,45,48,15,158,22,7,0,0
20240327-1425-39fc-b8b5-18c2c4010817_9ec6e752-54a0-406b-bd88-33e8ec28b798_3分,14,49,2,7,9,5,3,0,0,0,0,3,5,frac+sup+sub+sqrt+textcircled,369,38,0,0,False,42,70,0,14,32,16,173,10,12,0,0
20240327-1425-39fc-b8b5-18c2c4010817_a0885876-2da0-409f-a8e5-c69e8ac36da8_15分,15,64,2,8,8,7,1,1,0,0,0,1,6,frac+sup+sub+sqrt+env+textcircled,532,77,2,2,True,55,92,1,6,45,26,231,69,6,1,0
20240327-1425-39fc-b8b5-18c2c4010817_af12661f-39ea-4731-bf4a-514315f36f99_2分,16,53,2,10,6,7,1,0,0,0,0,0,4,frac+sup+sub+sqrt,427,53,2,2,True,43,78,0,8,32,16,197,50,3,0,0
20240327-1425-39fc-b8b5-18c2c4010817_b57de4ea-a374-4702-a348-d392f9819795_2分,4,32,2,4,4,4,1,0,0,0,0,0,4,frac+sup+sub+sqrt,207,23,0,0,False,34,21,0,1,19,14,118,0,0,0,0
20240327-1425-39fc-b8b5-18c2c4010817_b73312f9-cac7-4c82-a7f8-dcacea383365_2分,4,30,2,3,4,4,1,0,0,0,0,0,4,frac+sup+sub+sqrt,195,28,0,0,False,39,22,0,0,20,10,102,1,1,0,0
20240327-1425-39fc-b8b5-18c2c4010817_e35f6495-3caf-47d6-8718-8006fdfd1e3c_1分,14,72,2,9,10,9,4,0,0,0,0,0,4,frac+sup+sub+sqrt,485,32,0,0,False,63,81,0,11,36,32,260,1,1,0,0
20240327-1425-39fc-b8b5-18c2c4010817_eb7346d9-53fa-462d-8b48-7b69e136eb00_7分,16,161,2,12,11,12,0,0,0,0,0,0,3,frac+sup+sub,1013,46,1,1,True,81,181,0,2,69,64,591,20,5,0,0
20240327-1425-39fc-b8b5-18c2c4010817_f7532f75-686d-4325-844a-ec748b7e204c_9分,27,83,2,14,12,7,1,2,0,0,0,0,5,frac+sup+sub+sqrt+env,653,64,0,0,False,79,114,0,7,57,26,319,44,5,2,0
20240328-0313-080f-096d-dd3bcb082667_0033b312-8ac1-40cf-bb0d-3bb7eb4fe787_6分,12,39,2,7,6,5,0,0,0,0,0,0,3,frac+sup+sub,322,35,0,0,False,29,88,0,6,26,14,141,6,12,0,0
20240328-0313-080f-096d-dd3bcb082667_05b3529d-cc08-448a-bc37-19bc1c4a6de8_6分,10,32,2,4,5,5,0,0,0,0,0,0,3,frac+sup+sub,249,33,0,0,False,25,73,0,5,20,14,104,7,1,0,0
20240328-0313-080f-096d-dd3bcb082667_0e578918-bfe8-412a-9dc2-7e33d57cd651_6分,15,33,2,9,3,2,0,0,0,0,0,0,3,frac+sup+sub,434,38,0,0,False,34,131,0,4,64,36,139,9,17,0,0
20240328-0313-080f-096d-dd3bcb082667_132fd6f6-6593-49c6-841e-dfd13229f9cf_6分,12,43,2,4,8,7,0,0,0,0,0,0,3,frac+sup+sub,342,34,0,0,False,42,88,0,3,36,26,137,8,2,0,0
20240328-0313-080f-096d-dd3bcb082667_3ddef9d9-9f0e-429d-8786-df4f14c6521f_6分,12,29,2,5,5,4,0,0,0,0,0,0,3,frac+sup+sub,449,36,0,0,False,47,130,0,13,79,60,111,8,1,0,0
20240328-0313-080f-096d-dd3bcb082667_3e12258c-c738-4357-b7be-29b5433210ae_6分,17,53,2,12,7,4,2,0,0,0,0,0,4,frac+sup+sub+sqrt,588,44,0,0,False,47,182,0,14,90,40,201,12,2,0,0
20240328-0313-080f-096d-dd3bcb082667_bca72d69-9e32-4bd7-8d10-533692c8f559_12分,7,33,2,3,4,4,0,0,0,0,0,0,3,frac+sup+sub,280,35,0,0,False,28,77,0,0,34,22,111,7,1,0,0
20240328-0313-080f-096d-dd3bcb082667_fea1df96-1db6-4911-a773-0395451fcaad_12分,7,11,2,4,1,1,0,0,0,0,0,0,3,frac+sup+sub,204,41,0,0,False,22,52,0,3,34,30,43,19,1,0,0
20240330-0402-4926-fef5-90ef65929954_055e6b35-7747-44a0-92a3-5b1111be6d16_13分,10,20,2,4,6,2,0,1,0,0,0,0,4,frac+sup+sub+env,240,40,1,1,True,31,50,0,8,30,20,79,20,1,1,0
20240330-0402-4926-fef5-90ef65929954_abb952a7-1e99-4427-811f-503ccb173b7b_6分,15,34,3,3,6,8,0,2,0,0,0,0,4,frac+sup+sub+env,376,44,1,1,True,57,82,0,12,48,16,126,29,4,2,0
20240330-0402-4926-fef5-90ef65929954_eb1b4699-0cac-4ace-89d2-4a8ac2ff8486_12分,11,21,2,4,6,3,0,2,0,0,0,0,4,frac+sup+sub+env,230,33,0,0,False,34,56,0,0,37,6,87,6,2,2,0
20240330-0402-4926-fef5-90ef65929954_fbd7baf8-0817-482a-9b72-e51f3e1697ae_6分,14,40,3,7,9,4,2,3,0,0,0,0,5,frac+sup+sub+sqrt+env,399,44,1,1,True,57,86,0,13,52,16,159,12,1,3,0
20240407-1438-1198-d322-6a2bab930559_0bd57b97-9c00-416a-b5ca-a8c402508e7c_15分,42,97,4,24,10,1,17,1,0,0,0,3,6,frac+sup+sub+sqrt+env+textcircled,1011,77,1,1,True,174,138,5,102,100,20,406,47,18,1,0
20240407-1438-1198-d322-6a2bab930559_0dc76f4a-f253-4a9e-b112-73c99050a188_1分,10,13,2,2,3,0,4,0,0,0,0,0,3,frac+sup+sqrt,139,39,0,0,False,26,17,0,21,13,6,47,8,1,0,0
20240407-1438-1198-d322-6a2bab930559_0dffcd5f-f5f9-4bc2-b68f-5cd197d22a38_8分,31,57,3,15,6,4,12,1,0,0,0,0,5,frac+sup+sub+sqrt+env,675,69,0,0,False,156,81,3,88,64,22,218,39,3,1,0
20240407-1438-1198-d322-6a2bab930559_145407e8-097e-44eb-b147-d9bb6597afc2_2分,13,19,2,7,0,0,4,0,0,0,0,0,2,frac+sqrt,233,38,0,0,False,53,17,3,32,21,8,83,14,2,0,0
20240407-1438-1198-d322-6a2bab930559_445ca9da-cb26-4c7d-98d5-cd8fc879e16b_9分,30,55,3,11,7,2,14,0,0,0,0,0,4,frac+sup+sub+sqrt,647,72,1,1,True,128,84,4,83,54,16,229,41,8,0,0
20240407-1438-1198-d322-6a2bab930559_5156209a-0c3e-4249-8c26-84458c40d80b_11分,28,38,2,17,0,8,5,0,0,0,0,0,3,frac+sub+sqrt,589,60,0,0,False,170,63,10,66,67,20,156,23,14,0,0
20240407-1438-1198-d322-6a2bab930559_a3ee7420-7488-4094-a0a3-1076e82feafb_1分,5,11,2,3,0,0,3,0,0,0,0,0,2,frac+sqrt,111,31,0,0,False,22,9,1,15,9,4,45,6,0,0,0
20240407-1438-1198-d322-6a2bab930559_bd7853a6-285f-474c-a386-f930ac1190e4_9分,40,92,3,16,13,1,12,0,0,0,0,9,5,frac+sup+sub+sqrt+textcircled,944,72,1,1,True,224,120,8,87,101,14,326,61,3,0,0
20240408-0105-32cd-85cc-8ba3e7086083_0f8ae618-c9ee-4382-b593-266d60943b21_15分,4,0,0,0,0,0,0,0,0,0,0,0,0,,75,17,0,0,False,0,37,0,0,16,16,0,5,1,0,0
20240408-0105-32cd-85cc-8ba3e7086083_160dc2c3-4b07-4a37-9d01-0dae29c18d7b_15分,8,0,0,0,0,0,0,0,0,0,0,0,0,,104,20,0,0,False,0,48,0,3,29,16,0,7,1,0,0
20240408-0105-32cd-85cc-8ba3e7086083_1bef9058-90b9-4476-88f1-88c070b11f8e_4分,9,0,0,0,0,0,0,0,0,0,0,0,0,,172,39,1,1,True,0,70,0,6,17,8,0,63,8,0,0
20240408-0105-32cd-85cc-8ba3e7086083_3eee0aa0-c5e6-40ca-a25b-3a5f6c1762c5_11分,16,0,0,0,0,0,0,0,0,0,0,0,0,,140,26,0,0,False,0,63,0,2,27,8,0,31,9,0,0
20240408-0105-32cd-85cc-8ba3e7086083_42f7880b-2500-443e-8493-ceea3744e44e_13分,22,0,0,0,0,0,0,0,0,0,0,0,0,,334,53,4,4,True,0,89,0,2,33,30,0,172,8,0,0
20240408-0105-32cd-85cc-8ba3e7086083_56a82d63-bbbf-4e3d-92b6-a2e9da8abebc_4分,24,3,1,0,0,0,0,2,0,0,0,0,1,env,289,53,1,1,True,0,102,0,7,30,8,24,96,17,5,0
20240408-0105-32cd-85cc-8ba3e7086083_5fa4a384-5f30-4882-a165-a6a3ffc02945_6分,23,10,1,0,0,0,0,0,0,0,0,8,1,textcircled,454,62,4,4,True,1,136,0,11,40,54,30,154,28,0,0
20240408-0105-32cd-85cc-8ba3e7086083_765e2670-5075-4ed9-9e22-58b66fafeb89_13分,24,6,1,0,1,0,0,0,0,0,0,5,2,sup+textcircled,257,36,0,0,False,0,104,0,11,40,8,18,62,14,0,0
20240408-0538-3602-d7fc-c1aa86984501_39fdb32f-3cc8-482f-a0af-1f6b6d9a6dba_2分,9,17,2,4,5,0,0,0,0,0,0,0,2,frac+sup,167,25,0,0,False,38,22,0,22,21,2,61,1,0,0,0
20240408-0538-3602-d7fc-c1aa86984501_3aa849d5-cd09-41f5-aaf4-237e3590551d_6分,17,12,2,4,2,1,1,0,0,0,0,0,4,frac+sup+sub+sqrt,217,36,0,0,False,56,29,3,36,31,12,46,1,3,0,0
20240408-0538-3602-d7fc-c1aa86984501_7f9926f2-9b8e-4123-bc0e-66623163a58c_6分,11,24,2,4,7,0,0,0,0,0,0,0,2,frac+sup,235,37,0,0,False,52,37,1,19,31,4,80,8,3,0,0
20240408-0538-3602-d7fc-c1aa86984501_998444e4-74ba-4048-9d7e-fd7d43de4e18_14分,19,30,2,13,6,5,5,0,0,0,0,0,4,frac+sup+sub+sqrt,338,46,0,0,False,71,51,0,43,35,6,118,11,3,0,0
20240408-0538-3602-d7fc-c1aa86984501_9c6ef7fa-8a35-492b-8de6-4500dba772bb_1分,12,19,2,5,4,2,1,0,0,0,0,0,4,frac+sup+sub+sqrt,277,45,0,0,False,65,34,0,42,31,4,73,22,6,0,0
20240408-0538-3602-d7fc-c1aa86984501_bf5dd02f-cd50-4c66-a565-56bcb6366b9a_15分,24,44,2,18,1,3,7,0,0,0,0,0,4,frac+sup+sub+sqrt,480,40,0,0,False,77,79,3,66,54,10,188,1,2,0,0
20240408-0538-3602-d7fc-c1aa86984501_e41623c6-72d8-43ff-8288-6e13e397ddce_7分,21,55,2,17,3,2,7,0,0,0,0,0,4,frac+sup+sub+sqrt,620,53,0,0,False,91,86,13,68,70,21,247,19,5,0,0
20240408-0538-3602-d7fc-c1aa86984501_fc473fe0-5e28-44c0-82aa-31277bc99066_17分,30,70,2,21,10,3,7,0,0,0,0,0,4,frac+sup+sub+sqrt,683,48,0,0,False,156,110,2,42,81,9,274,7,2,0,0
20240409-0448-26cb-84d1-70c5df394134_0907cff6-c6cd-4d9c-af69-2b3f1a8f9b52_11分,17,79,3,10,10,8,10,4,0,0,0,0,5,frac+sup+sub+sqrt+env,625,64,0,0,False,89,103,0,27,63,14,291,25,9,4,0
20240409-0448-26cb-84d1-70c5df394134_1bef9855-64a0-4926-9d9d-c0bac6e4b86e_12分,26,110,3,13,15,7,15,1,0,0,0,0,5,frac+sup+sub+sqrt+env,850,80,0,0,False,104,157,1,21,84,46,381,48,7,1,0
20240409-0448-26cb-84d1-70c5df394134_2f351d7f-9390-418d-8e7b-d0d12d01e5a5_8分,23,66,2,7,9,7,6,0,0,0,0,0,4,frac+sup+sub+sqrt,501,61,0,0,False,63,82,0,21,35,20,226,44,10,0,0
20240409-0448-26cb-84d1-70c5df394134_357e9166-1ee7-4ca3-af95-59c88aee3cc7_6分,4,16,3,2,3,0,0,2,0,0,0,2,4,frac+sup+env+textcircled,122,36,0,0,False,10,20,0,3,9,0,66,9,3,2,0
20240409-0448-26cb-84d1-70c5df394134_96181638-3e2c-4555-8bb9-be6e3f7cfd18_10分,16,81,3,11,10,4,13,2,0,0,0,0,5,frac+sup+sub+sqrt+env,609,65,0,0,False,64,106,0,28,60,16,303,20,6,6,0
20240409-0448-26cb-84d1-70c5df394134_c3a0c3ca-b5b2-484c-b7d5-ee652379da5b_8分,18,47,2,10,5,1,9,0,0,0,0,0,4,frac+sup+sub+sqrt,381,54,0,0,False,39,66,0,14,31,14,179,35,3,0,0
20240409-0448-26cb-84d1-70c5df394134_d14c7484-43c7-48a3-a8a1-64dee7f01ecc_6分,5,15,2,1,4,0,1,1,0,0,0,3,5,frac+sup+sqrt+env+textcircled,121,36,0,0,False,10,22,0,6,8,4,54,12,4,1,0
20240409-0448-26cb-84d1-70c5df394134_d257c7ab-f79d-4010-a3bd-f6e1d66e1845_6分,6,18,3,2,2,1,2,1,0,0,0,0,5,frac+sup+sub+sqrt+env,181,47,0,0,False,20,28,0,6,14,10,72,17,10,4,0
20240409-0904-4945-eed0-489f57125199_1cf6e590-bf3d-4dba-af65-1f306279ba1f_1分,19,28,2,4,5,1,5,2,0,3,0,0,6,frac+sup+sub+sqrt+env+accent,403,56,0,0,False,62,66,14,37,57,22,117,15,10,3,0
20240409-0904-4945-eed0-489f57125199_2f54f82d-f39d-4f8b-af29-3d810827c324_15分,20,34,2,7,6,0,10,1,0,1,0,0,5,frac+sup+sqrt+env+accent,476,57,0,0,False,79,91,15,35,74,26,136,14,4,2,0
20240409-0904-4945-eed0-489f57125199_afd10420-74a9-436d-9364-e0e612b35410_6分,6,7,1,0,0,1,1,2,0,2,0,0,4,sub+sqrt+env+accent,122,36,0,0,False,27,20,0,4,22,10,31,3,3,2,0
20240409-0904-4945-eed0-489f57125199_c175a2b5-e9da-4fc9-95e9-9b268a9d489c_15分,26,34,2,6,6,0,9,4,0,3,0,0,5,frac+sup+sqrt+env+accent,566,65,0,0,False,98,93,16,32,84,38,149,42,9,5,0
20240409-2323-05a2-cc59-7e65ed092863_10ca132b-ba62-4e32-8d13-5fcfdbfbcd2f_7分,14,7,1,3,0,2,0,0,0,2,0,0,3,frac+sub+accent,339,63,20,5,True,6,167,0,10,26,4,27,72,27,0,0
20240409-2323-05a2-cc59-7e65ed092863_512363e6-0a50-4965-ab49-680e0b331a30_7分,10,9,1,5,0,2,0,0,0,2,0,0,3,frac+sub+accent,275,53,5,2,True,4,135,0,7,27,4,37,46,15,0,0
20240409-2323-05a2-cc59-7e65ed092863_75a771e7-b0da-4096-8fe6-f60914ed98a4_2分,10,3,1,3,0,0,0,0,0,0,0,0,1,frac,210,40,11,4,True,16,105,0,3,21,8,15,32,10,0,0
20240409-2323-05a2-cc59-7e65ed092863_80300833-30da-4d60-8e05-9fd9ae34af56_2分,14,5,1,3,0,0,0,0,0,0,0,2,2,frac+textcircled,280,61,12,3,True,11,137,0,4,24,8,21,54,21,0,0
20240409-2359-1909-dd99-0de676457847_04105c89-bf04-4b8b-ae79-62108de640bc_9分,14,77,4,9,7,6,1,1,0,0,0,0,5,frac+sup+sub+sqrt+env,578,53,0,0,False,87,93,0,21,39,33,286,10,8,1,0
20240409-2359-1909-dd99-0de676457847_42e62c8f-95ed-4972-bc8b-a07d41851ee6_6分,6,15,2,4,4,0,0,1,0,0,0,0,3,frac+sup+env,153,36,0,0,False,21,27,1,4,16,12,60,9,2,1,0
20240409-2359-1909-dd99-0de676457847_48b30ea4-384b-4bbd-838b-4693c919fb40_17分,19,36,2,5,10,6,4,0,0,0,0,3,5,frac+sup+sub+sqrt+textcircled,421,64,1,1,True,82,54,0,34,51,25,126,44,5,0,0
20240409-2359-1909-dd99-0de676457847_652e528e-9dff-4b0c-a261-994d1796489d_10分,13,63,3,9,9,5,4,3,0,0,0,0,5,frac+sup+sub+sqrt+env,515,41,0,0,False,83,76,0,25,44,28,245,4,6,4,0
20240409-2359-1909-dd99-0de676457847_9ef49348-d245-4510-9f2c-b14b8e4a3ac2_14分,16,32,2,5,3,8,0,1,0,0,0,0,4,frac+sup+sub+env,288,42,0,0,False,55,43,0,19,24,12,121,5,8,1,0
20240409-2359-1909-dd99-0de676457847_a0917741-7585-4ec5-8cc3-9ee89049bf6d_2分,20,139,4,13,13,6,1,4,0,0,0,0,5,frac+sup+sub+sqrt+env,935,38,0,0,False,111,157,0,15,76,50,517,1,4,4,0
20240409-2359-1909-dd99-0de676457847_e09f3cd9-f3eb-4dcc-9354-73c5bae6dc24_5分,19,63,3,6,9,6,8,3,0,0,0,0,5,frac+sup+sub+sqrt+env,516,46,1,1,True,81,91,0,24,54,26,230,5,2,3,0
20240409-2359-1909-dd99-0de676457847_ff23b6ad-645e-4a98-bd11-14d482769bb4_17分,22,124,3,17,16,10,9,2,0,0,0,0,5,frac+sup+sub+sqrt+env,853,49,0,0,False,124,125,0,36,68,38,445,9,5,3,0
20240411-0043-3474-46ef-40bf44601664_1af6db9a-05a5-4f7f-89dd-1368bb5d7e24_13分,33,37,2,21,7,0,0,0,0,0,0,3,3,frac+sup+textcircled,683,65,0,0,False,91,86,0,28,70,86,161,121,40,0,0
20240411-0043-3474-46ef-40bf44601664_2ed11456-4733-44ac-a424-b4aefaf8ca12_14分,17,41,2,15,8,0,0,1,0,0,0,3,4,frac+sup+env+textcircled,706,64,0,0,False,97,96,0,29,75,94,183,98,32,2,0
20240411-0043-3474-46ef-40bf44601664_2fb4fd65-2741-4196-b7d6-a9eab304ea93_4分,4,9,2,2,3,0,0,0,0,0,0,0,2,frac+sup,136,30,0,0,False,26,18,0,4,20,18,35,14,1,0,0
20240411-0043-3474-46ef-40bf44601664_6ca8de5f-dbfc-4ef7-b9dc-66e1f17adacc_14分,24,30,2,15,6,1,0,1,0,0,0,0,4,frac+sup+sub+env,540,57,0,0,False,73,70,0,23,49,72,137,88,26,2,0
20240414-1422-244b-2ac8-345738720636_5df01f81-4f2d-4da0-86a6-c861e5c0d180_1分,12,44,2,11,4,0,11,0,0,0,0,0,3,frac+sup+sqrt,373,27,0,0,False,33,78,0,5,57,36,158,5,1,0,0
20240414-1422-244b-2ac8-345738720636_62e80a31-717e-40fb-a7e1-51c30944bc7c_10分,2,14,2,2,1,0,2,0,0,0,0,0,3,frac+sup+sqrt,124,22,0,0,False,7,27,0,2,17,8,58,5,0,0,0
20240414-1422-244b-2ac8-345738720636_bcfbe0c2-d55c-4df4-a2fe-68f8265d5e9e_3分,5,51,2,5,4,0,5,0,0,0,0,0,3,frac+sup+sqrt,463,23,0,0,False,46,105,0,0,75,45,187,5,0,0,0
20240414-1422-244b-2ac8-345738720636_fe5b6d5b-e205-401c-b44f-4663458a5a80_7分,6,49,2,6,5,0,6,0,0,0,0,0,3,frac+sup+sqrt,421,24,0,0,False,43,87,0,2,72,22,189,5,1,0,0
20240415-0732-40a8-fcaf-15eb26226976_3b682d5d-1d02-4622-a962-98899d738454_4分,11,23,2,0,5,5,0,1,0,3,0,0,4,sup+sub+env+accent,240,49,0,0,False,41,38,0,15,32,12,80,19,2,1,0
20240415-0732-40a8-fcaf-15eb26226976_3dc75727-09fd-4379-ba31-f7feea5a4745_5分,28,54,2,0,13,5,4,2,0,7,0,0,5,sup+sub+sqrt+env+accent,579,62,0,0,False,87,106,0,28,97,40,180,26,13,2,0
20240415-0732-40a8-fcaf-15eb26226976_64e5fae3-314b-4a08-ab11-08796ea06d03_13分,13,24,2,3,3,3,2,1,0,2,0,0,6,frac+sup+sub+sqrt+env+accent,284,54,0,0,False,38,50,0,14,43,20,96,18,3,2,0
20240415-0732-40a8-fcaf-15eb26226976_c3c8614e-e554-4b5a-a967-5d39c66df76b_2分,14,22,2,0,7,3,3,0,0,2,0,0,4,sup+sub+sqrt+accent,212,31,0,0,False,45,33,0,10,36,12,74,1,1,0,0
20240415-0732-40a8-fcaf-15eb26226976_c4066208-f359-4f53-842a-ed33394a021e_6分,23,57,2,4,8,11,2,3,0,5,0,3,7,frac+sup+sub+sqrt+env+accent+textcircled,572,68,0,0,False,83,88,0,31,71,30,206,49,11,3,0
20240415-0732-40a8-fcaf-15eb26226976_d6fe6e2f-4877-43ac-9e3e-84d1d226aa07_3分,7,9,2,0,3,1,0,1,0,0,0,0,3,sup+sub+env,105,35,0,0,False,15,18,0,3,18,8,32,8,2,1,0
20240415-0732-40a8-fcaf-15eb26226976_e775f3d7-6663-413b-923e-70ab7ff458c7_7分,20,29,2,0,8,4,4,1,0,2,0,0,5,sup+sub+sqrt+env+accent,324,44,0,0,False,58,52,0,16,53,24,109,8,2,2,0
20240415-0732-40a8-fcaf-15eb26226976_fbf4b6ee-e11b-4347-8eb4-f54f11374b09_8分,19,44,2,6,6,9,1,1,0,3,0,0,6,frac+sup+sub+sqrt+env+accent,434,75,0,0,False,52,76,0,18,48,20,163,46,10,1,0
20240417-0211-2267-a4bf-584902447500_0d83dc72-bd5e-4d1a-9b24-9a37879440da_6分,12,57,2,10,1,12,0,0,0,0,0,0,3,frac+sup+sub,471,48,0,0,False,94,47,1,13,58,8,205,39,6,0,0
20240417-0211-2267-a4bf-584902447500_2ebb9ce4-cbe9-4ec7-8919-76b9f2e17d4d_5分,7,40,2,3,0,7,0,0,0,0,0,0,2,frac+sub,364,38,0,0,False,82,37,0,1,54,18,132,35,5,0,0
20240417-0211-2267-a4bf-584902447500_3f47c3b0-e60e-486d-981b-8e6a3cf6f4e0_2分,6,51,3,4,0,6,0,0,0,0,0,4,3,frac+sub+textcircled,385,24,0,0,False,85,37,0,9,56,4,183,11,0,0,0
20240417-0211-2267-a4bf-584902447500_5adc71dc-0642-4999-9cad-72613fb7ff30_9分,33,116,3,13,7,22,0,0,0,0,0,0,3,frac+sup+sub,894,72,4,2,True,185,100,4,15,98,20,388,72,12,0,0
20240417-0211-2267-a4bf-584902447500_762a35de-ba07-4de9-8f5e-9298e524ea87_7分,8,30,2,4,0,8,0,0,0,0,0,0,2,frac+sub,236,28,0,0,False,51,28,0,3,34,6,102,11,1,0,0
20240417-0211-2267-a4bf-584902447500_9f04ded6-73ff-490c-a020-ab85f6645f0e_3分,16,56,2,9,0,14,0,0,0,0,0,0,2,frac+sub,443,39,0,0,False,96,49,0,13,66,10,188,16,5,0,0
20240417-0211-2267-a4bf-584902447500_cddd53c6-6dbc-443b-9048-19510f02e58b_13分,36,160,3,25,14,33,5,1,0,0,0,3,6,frac+sup+sub+sqrt+env+textcircled,1164,86,4,3,True,202,136,6,45,80,30,555,97,12,1,0
20240417-0211-2267-a4bf-584902447500_d83318c5-ed56-40c7-a801-7ae7fb235c5e_8分,26,112,4,14,6,22,2,0,0,0,0,0,4,frac+sup+sub+sqrt,765,54,2,1,True,159,86,3,19,77,10,382,29,0,0,0
20240422-0203-0132-d039-bd0df4534783_40416899-b11d-40af-8d41-ca9a8a9b8b47_5分,17,36,2,7,2,10,2,0,0,0,0,0,4,frac+sup+sub+sqrt,399,55,0,0,False,44,71,0,16,58,26,130,45,9,0,0
20240422-0203-0132-d039-bd0df4534783_6d89059a-dd16-4ee1-8066-2c01b9d178e6_8分,12,23,2,3,2,11,3,0,0,0,0,0,4,frac+sup+sub+sqrt,219,28,0,0,False,29,39,0,25,31,12,75,4,4,0,0
20240422-0203-0132-d039-bd0df4534783_bb7f02d3-027f-48f6-b82c-ac0e47f71f58_3分,18,58,2,5,2,14,3,2,0,0,0,0,5,frac+sup+sub+sqrt+env,564,42,0,0,False,82,126,0,11,82,34,208,12,7,2,0
20240422-0203-0132-d039-bd0df4534783_d7220da9-e7f9-4f68-802c-e0ce688112a8_11分,24,36,2,10,5,9,1,0,0,0,0,0,4,frac+sup+sub+sqrt,387,36,0,0,False,51,80,0,5,61,26,136,25,3,0,0
20240422-0332-2270-9d08-6c9b43693925_2ebdae44-dbbe-48a9-b536-0ef208c54f71_2分,20,46,4,10,13,1,9,0,0,0,0,2,5,frac+sup+sub+sqrt+textcircled,477,49,0,0,False,65,98,1,23,86,20,172,8,4,0,0
